כמה וכמה אל אכ יפה אנו עושין שאנו משתחוים למעשה ידינן	midrash.Yalkut_Shimoni_on_Nach.857		midrash.Yalkut_Shimoni_on_Torah.397:midrash.Yalkut_Shimoni_on_Torah.397:midrash.Midrash_Tanchuma.Beshalach.20:midrash.Pesikta_D'Rav_Kahanna.4:midrash.Yalkut_Shimoni_on_Torah.791:midrash.Yalkut_Shimoni_on_Torah.791:midrash.Midrash_Tanchuma_Buber.Devarim.2:mishnah.Parah.6:midrash.Yalkut_Shimoni_on_Torah.859:yerushalmi.Gittin.7:midrash.Yalkut_Shimoni_on_Nach.857:midrash.Yalkut_Shimoni_on_Nach.857:midrash.Yalkut_Shimoni_on_Nach.857:midrash.Yalkut_Shimoni_on_Nach.857:midrash.Yalkut_Shimoni_on_Nach.857:	midrash.Midrash_Tanchuma_Buber.Vayishlach.23:bavli.Sanhedrin.12:tosefta.Sanhedrin.1:midrash.Mekhilta_DeRabbi_Shimon_Bar_Yochai..20:midrash.Yalkut_Shimoni_on_Torah.817:midrash.Yalkut_Shimoni_on_Torah.817:midrash.Midrash_Tanchuma_Buber.Chukat.17:bavli.Meilah.25:yerushalmi.Ma'aser_Sheni.5:midrash.Midrash_Tehillim.121:::::midrash.Midrash_Tehillim.103:
שבכל שנה אנו רואים אותו  אל קג תיפח נפשך מעשה ידיכם 	midrash.Yalkut_Shimoni_on_Nach.857	Leviticus.5	midrash.Yalkut_Shimoni_on_Nach.857:midrash.Yalkut_Shimoni_on_Nach.857:midrash.Yalkut_Shimoni_on_Nach.857:midrash.Yalkut_Shimoni_on_Nach.857:midrash.Yalkut_Shimoni_on_Nach.857:midrash.Yalkut_Shimoni_on_Nach.857::yerushalmi.Berakhot.119::mishnah.Chullin.6:yerushalmi.Bava_Kamma.45:::::	::::midrash.Midrash_Tehillim.103:::midrash.Pesikta_Rabbati.12::tosefta.Chullin.5:tosefta.Mikvaot.4:::::
אתם רואים אותם זהם אינם רואים אתכם והק הוא רואה אותנו	midrash.Midrash_Tehillim.103		::::bavli.Sanhedrin.54:bavli.Bava_Metzia.168:midrash.Midrash_Tanchuma_Buber.Ki Tavo.4:yerushalmi.Makkot.7:midrash.Midrash_Tanchuma_Buber.Vayeshev.7:bavli.Bava_Batra.198:midrash.Yalkut_Shimoni_on_Nach.857::::midrash.Midrash_Tanchuma_Buber.Bechukotai.5:	::::yerushalmi.Ketubot.77:midrash.Midrash_Tehillim.103:midrash.Midrash_Tanchuma.Ki Tavo.2:bavli.Makkot.12:yerushalmi.Demai.45:midrash.Midrash_Mishlei.16:midrash.Midrash_Tehillim.103::::midrash.Midrash_Tanchuma.Bechukotai.3:
ואין אנחנו יכולא לראותו מפני כבודו דכ כי לא יראני האדם וחי 	midrash.Midrash_Tehillim.103	Exodus.33	yerushalmi.Makkot.7:midrash.Midrash_Tanchuma_Buber.Vayeshev.7:bavli.Bava_Batra.198:midrash.Yalkut_Shimoni_on_Nach.857::::midrash.Midrash_Tanchuma_Buber.Bechukotai.5:midrash.Yalkut_Shimoni_on_Nach.22::::midrash.Yalkut_Shimoni_on_Nach.730:::	bavli.Makkot.12:yerushalmi.Demai.45:midrash.Midrash_Mishlei.16:midrash.Midrash_Tehillim.103::::midrash.Midrash_Tanchuma.Bechukotai.3:::::minor_tractate.Tractate_Kallah_Rabbati.6:::
שאל אנטונונוס את ר גמ ונשמה יכוליו ליפטר מיום הדין  	midrash.Midrash_Tanchuma_Buber.Miketz.11	Genesis.44	:::midrash.Yalkut_Shimoni_on_Nach.730:::midrash.Yalkut_Shimoni_on_Nach.857::midrash.Yalkut_Shimoni_on_Nach.368::::midrash.Ein_Yaakov.Sanhedrin.11:::	:::minor_tractate.Tractate_Kallah_Rabbati.6:::midrash.Yalkut_Shimoni_on_Nach.172::midrash.Midrash_Tanchuma_Buber.Miketz.11:::::::
גוף או מה שחטאתי על ידי הנשמה שמיום שפרשה	midrash.Midrash_Tanchuma_Buber.Miketz.11	Leviticus.26	midrash.Yalkut_Shimoni_on_Nach.368::::midrash.Ein_Yaakov.Sanhedrin.11:::::bavli.Chullin.43:yerushalmi.Nazir.40:yerushalmi.Nazir.40:::bavli.Sanhedrin.181:	midrash.Midrash_Tanchuma_Buber.Miketz.11:::::::::bavli.Chullin.54:yerushalmi.Shekalim.17:yerushalmi.Shekalim.17:::midrash.Ein_Yaakov.Sanhedrin.11:
ממני לא עשיתי מאומה הריני מוטל כאבן בקבר  ונשמה יאמר 	bavli.Sanhedrin.181	Genesis.40	bavli.Chullin.43:yerushalmi.Nazir.40:yerushalmi.Nazir.40:::bavli.Sanhedrin.181:bavli.Sanhedrin.181:midrash.Pirkei_DeRabbi_Eliezer.54:midrash.Midrash_Tanchuma_Buber.Masei.8:::bavli.Sanhedrin.181:bavli.Sanhedrin.181:bavli.Sanhedrin.181::	bavli.Chullin.54:yerushalmi.Shekalim.17:yerushalmi.Shekalim.17:::midrash.Ein_Yaakov.Sanhedrin.11:midrash.Ein_Yaakov.Sanhedrin.11::minor_tractate.Avot_D'Rabbi_Natan.16:::bavli.Avodah_Zarah.16:midrash.Ein_Yaakov.Sanhedrin.11:midrash.Ein_Yaakov.Sanhedrin.11::
גוף חטא שמיום שנפרדתי ממנן אני הייתי פורח באויר כצפור 	bavli.Sanhedrin.181		:bavli.Sanhedrin.181:bavli.Sanhedrin.181:bavli.Sanhedrin.181:::midrash.Shemot_Rabbah.15:bavli.Sanhedrin.181:midrash.Ein_Yaakov.Sanhedrin.11:midrash.Ein_Yaakov.Sanhedrin.11::midrash.Yalkut_Shimoni_on_Nach.942:::bavli.Sanhedrin.181:	:bavli.Avodah_Zarah.16:midrash.Ein_Yaakov.Sanhedrin.11:midrash.Ein_Yaakov.Sanhedrin.11::::midrash.Yalkut_Shimoni_on_Nach.760:::::::midrash.Ein_Yaakov.Sanhedrin.11:
אל ר יומשול לך משל למה הדבר דומה למלך בשר ודם שהיה לו	midrash.Yalkut_Shimoni_on_Torah.289	II_Samuel.3	::bavli.Sanhedrin.181:bavli.Zevachim.51:::midrash.Yalkut_Shimoni_on_Torah.289:midrash.Ein_Yaakov.Avodah Zarah.4:midrash.Midrash_Tanchuma.Pinchas.4:midrash.Yalkut_Shimoni_on_Nach.1020:midrash.Midrash_Tanchuma_Buber.Lech Lecha.26:midrash.Yalkut_Shimoni_on_Torah.288:midrash.Midrash_Tanchuma_Buber.Vaera.7:midrash.Midrash_Tanchuma_Buber.Bamidbar.22:midrash.Midrash_Tanchuma.Achrei Mot.11:	::midrash.Ein_Yaakov.Sanhedrin.11::::bavli.Ketubot.19:midrash.Yalkut_Shimoni_on_Torah.289:midrash.Midrash_Tanchuma.Chukat.10:midrash.Midrash_Tanchuma.Pinchas.4:midrash.Midrash_Tanchuma_Buber.Ki Tisa.10:midrash.Yalkut_Shimoni_on_Torah.733:midrash.Midrash_Tanchuma.Vaera.8:bavli.Sukkah.59:midrash.Midrash_Tanchuma_Buber.Achrei Mot.17:
פרדס נאה והושיב בו שני שומרין אחד חגר ואחד סומא  אם	midrash.Midrash_Tanchuma_Buber.Vayikra.12		midrash.Yalkut_Shimoni_on_Torah.288:midrash.Midrash_Tanchuma_Buber.Vaera.7:midrash.Midrash_Tanchuma_Buber.Bamidbar.22:midrash.Midrash_Tanchuma.Achrei Mot.11:midrash.Midrash_Tanchuma_Buber.Nasso.17:bavli.Sanhedrin.181:midrash.Yalkut_Shimoni_on_Torah.243:midrash.Yalkut_Shimoni_on_Torah.243:bavli.Sanhedrin.182:bavli.Sanhedrin.182:midrash.Midrash_Tanchuma_Buber.Nasso.9:midrash.Midrash_Tanchuma_Buber.Vayikra.12:bavli.Yevamot.95:midrash.Midrash_Tanchuma_Buber.Vayikra.12:midrash.Pirkei_DeRabbi_Eliezer.34:	midrash.Yalkut_Shimoni_on_Torah.733:midrash.Midrash_Tanchuma.Vaera.8:bavli.Sukkah.59:midrash.Midrash_Tanchuma_Buber.Achrei Mot.17:midrash.Midrash_Tanchuma_Buber.Vayikra.12:midrash.Yalkut_Shimoni_on_Nach.760::midrash.Midrash_Tehillim.92:midrash.Yalkut_Shimoni_on_Nach.760:mishnah.Tamid.7:midrash.Midrash_Tanchuma_Buber.Vayikra.12:bavli.Sanhedrin.182:bavli.Pesachim.42:bavli.Sanhedrin.182::
אחד אמ חגד לסומא בכורות נאות אני רואה בפרדס בא ונרכב	midrash.Midrash_Tanchuma_Buber.Vayikra.12	Ezekiel.37	bavli.Sanhedrin.182:midrash.Midrash_Tanchuma_Buber.Nasso.9:midrash.Midrash_Tanchuma_Buber.Vayikra.12:bavli.Yevamot.95:midrash.Midrash_Tanchuma_Buber.Vayikra.12:midrash.Pirkei_DeRabbi_Eliezer.34:midrash.Midrash_Lekach_Tov_on_Ruth..1.15:midrash.Yalkut_Shimoni_on_Torah.315:midrash.Yalkut_Shimoni_on_Nach.760:midrash.Midrash_Tanchuma_Buber.Vayikra.12:midrash.Midrash_Tanchuma_Buber.Vayikra.12:midrash.Midrash_Tanchuma_Buber.Vayikra.12:midrash.Midrash_Tanchuma_Buber.Vayikra.12:midrash.Midrash_Tanchuma_Buber.Vayikra.12::	mishnah.Tamid.7:midrash.Midrash_Tanchuma_Buber.Vayikra.12:bavli.Sanhedrin.182:bavli.Pesachim.42:bavli.Sanhedrin.182:::midrash.Vayikra_Rabbah.4:midrash.Yalkut_Shimoni_on_Torah.464:bavli.Sanhedrin.182:bavli.Sanhedrin.182:bavli.Sanhedrin.182:bavli.Sanhedrin.182:bavli.Sanhedrin.182::
עליך ונבקש ונביאם ובוכלם רכב חגר על הסומא והביאום ואכלום	bavli.Sanhedrin.182		midrash.Midrash_Tanchuma_Buber.Vayikra.12:midrash.Midrash_Tanchuma_Buber.Vayikra.12:midrash.Midrash_Tanchuma_Buber.Vayikra.12:midrash.Midrash_Tanchuma_Buber.Vayikra.12::midrash.Midrash_Tanchuma.Shmini.2::::::midrash.Midrash_Tanchuma_Buber.Vayikra.12:midrash.Midrash_Tanchuma_Buber.Vayikra.12:bavli.Sanhedrin.182:bavli.Sanhedrin.182:	bavli.Sanhedrin.182:bavli.Sanhedrin.182:bavli.Sanhedrin.182:bavli.Sanhedrin.182::::::::bavli.Sanhedrin.182:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Yalkut_Shimoni_on_Nach.760:midrash.Yalkut_Shimoni_on_Nach.760:
לימים ביא המלך אמ לתם בכורות נאות היכן הם ענה חגר כלום	bavli.Sanhedrin.182	II_Chronicles.12	midrash.Midrash_Tanchuma_Buber.Vayikra.12:midrash.Midrash_Tanchuma_Buber.Vayikra.12:bavli.Sanhedrin.182:bavli.Sanhedrin.182:bavli.Sanhedrin.182:::midrash.Yalkut_Shimoni_on_Nach.624:midrash.Ein_Yaakov.Sanhedrin.11:midrash.Ein_Yaakov.Sanhedrin.11:bavli.Sanhedrin.182:bavli.Sanhedrin.182:bavli.Menachot.60::midrash.Sifrei_Devarim.110:	bavli.Sanhedrin.182:midrash.Midrash_Tanchuma.Vayikra.6:midrash.Yalkut_Shimoni_on_Nach.760:midrash.Yalkut_Shimoni_on_Nach.760:midrash.Yalkut_Shimoni_on_Nach.760:::bavli.Pesachim.176:::midrash.Yalkut_Shimoni_on_Nach.760:midrash.Yalkut_Shimoni_on_Nach.760:midrash.Pirkei_DeRabbi_Eliezer.10::tosefta.Tohorot.9:
	bavli.Sanhedrin.182		midrash.Midrash_Tanchuma_Buber.Vayikra.12:bavli.Sanhedrin.182:bavli.Sanhedrin.182:bavli.Sanhedrin.182:::midrash.Yalkut_Shimoni_on_Nach.624:midrash.Ein_Yaakov.Sanhedrin.11:midrash.Ein_Yaakov.Sanhedrin.11:bavli.Sanhedrin.182:bavli.Sanhedrin.182:bavli.Menachot.60::midrash.Sifrei_Devarim.110::	midrash.Midrash_Tanchuma.Vayikra.6:midrash.Yalkut_Shimoni_on_Nach.760:midrash.Yalkut_Shimoni_on_Nach.760:midrash.Yalkut_Shimoni_on_Nach.760:::bavli.Pesachim.176:::midrash.Yalkut_Shimoni_on_Nach.760:midrash.Yalkut_Shimoni_on_Nach.760:midrash.Pirkei_DeRabbi_Eliezer.10::tosefta.Tohorot.9::
	bavli.Sanhedrin.182		bavli.Sanhedrin.182:bavli.Sanhedrin.182:bavli.Sanhedrin.182:::midrash.Yalkut_Shimoni_on_Nach.624:midrash.Ein_Yaakov.Sanhedrin.11:midrash.Ein_Yaakov.Sanhedrin.11:bavli.Sanhedrin.182:bavli.Sanhedrin.182:bavli.Menachot.60::midrash.Sifrei_Devarim.110:::	midrash.Yalkut_Shimoni_on_Nach.760:midrash.Yalkut_Shimoni_on_Nach.760:midrash.Yalkut_Shimoni_on_Nach.760:::bavli.Pesachim.176:::midrash.Yalkut_Shimoni_on_Nach.760:midrash.Yalkut_Shimoni_on_Nach.760:midrash.Pirkei_DeRabbi_Eliezer.10::tosefta.Tohorot.9:::
	bavli.Sanhedrin.182		bavli.Sanhedrin.182:bavli.Sanhedrin.182:::midrash.Yalkut_Shimoni_on_Nach.624:midrash.Ein_Yaakov.Sanhedrin.11:midrash.Ein_Yaakov.Sanhedrin.11:bavli.Sanhedrin.182:bavli.Sanhedrin.182:bavli.Menachot.60::midrash.Sifrei_Devarim.110::::	midrash.Yalkut_Shimoni_on_Nach.760:midrash.Yalkut_Shimoni_on_Nach.760:::bavli.Pesachim.176:::midrash.Yalkut_Shimoni_on_Nach.760:midrash.Yalkut_Shimoni_on_Nach.760:midrash.Pirkei_DeRabbi_Eliezer.10::tosefta.Tohorot.9::::
	bavli.Sanhedrin.182		bavli.Sanhedrin.182:::midrash.Yalkut_Shimoni_on_Nach.624:midrash.Ein_Yaakov.Sanhedrin.11:midrash.Ein_Yaakov.Sanhedrin.11:bavli.Sanhedrin.182:bavli.Sanhedrin.182:bavli.Menachot.60::midrash.Sifrei_Devarim.110:::::	midrash.Yalkut_Shimoni_on_Nach.760:::bavli.Pesachim.176:::midrash.Yalkut_Shimoni_on_Nach.760:midrash.Yalkut_Shimoni_on_Nach.760:midrash.Pirkei_DeRabbi_Eliezer.10::tosefta.Tohorot.9:::::
	bavli.Sanhedrin.182		::midrash.Yalkut_Shimoni_on_Nach.624:midrash.Ein_Yaakov.Sanhedrin.11:midrash.Ein_Yaakov.Sanhedrin.11:bavli.Sanhedrin.182:bavli.Sanhedrin.182:bavli.Menachot.60::midrash.Sifrei_Devarim.110::::::	::bavli.Pesachim.176:::midrash.Yalkut_Shimoni_on_Nach.760:midrash.Yalkut_Shimoni_on_Nach.760:midrash.Pirkei_DeRabbi_Eliezer.10::tosefta.Tohorot.9::::::
	bavli.Sanhedrin.182		:midrash.Yalkut_Shimoni_on_Nach.624:midrash.Ein_Yaakov.Sanhedrin.11:midrash.Ein_Yaakov.Sanhedrin.11:bavli.Sanhedrin.182:bavli.Sanhedrin.182:bavli.Menachot.60::midrash.Sifrei_Devarim.110:::::::	:bavli.Pesachim.176:::midrash.Yalkut_Shimoni_on_Nach.760:midrash.Yalkut_Shimoni_on_Nach.760:midrash.Pirkei_DeRabbi_Eliezer.10::tosefta.Tohorot.9:::::::
	bavli.Sanhedrin.182		midrash.Yalkut_Shimoni_on_Nach.624:midrash.Ein_Yaakov.Sanhedrin.11:midrash.Ein_Yaakov.Sanhedrin.11:bavli.Sanhedrin.182:bavli.Sanhedrin.182:bavli.Menachot.60::midrash.Sifrei_Devarim.110::::::::	bavli.Pesachim.176:::midrash.Yalkut_Shimoni_on_Nach.760:midrash.Yalkut_Shimoni_on_Nach.760:midrash.Pirkei_DeRabbi_Eliezer.10::tosefta.Tohorot.9::::::::
	bavli.Sanhedrin.182		midrash.Ein_Yaakov.Sanhedrin.11:midrash.Ein_Yaakov.Sanhedrin.11:bavli.Sanhedrin.182:bavli.Sanhedrin.182:bavli.Menachot.60::midrash.Sifrei_Devarim.110:::::::::	::midrash.Yalkut_Shimoni_on_Nach.760:midrash.Yalkut_Shimoni_on_Nach.760:midrash.Pirkei_DeRabbi_Eliezer.10::tosefta.Tohorot.9:::::::::
	bavli.Sanhedrin.182		midrash.Ein_Yaakov.Sanhedrin.11:bavli.Sanhedrin.182:bavli.Sanhedrin.182:bavli.Menachot.60::midrash.Sifrei_Devarim.110::::::::::	:midrash.Yalkut_Shimoni_on_Nach.760:midrash.Yalkut_Shimoni_on_Nach.760:midrash.Pirkei_DeRabbi_Eliezer.10::tosefta.Tohorot.9::::::::::
יש לי רגלים  וכן הסומא כלום יש לי עינים מה עשה הרכיב חגר על	bavli.Sanhedrin.182	Leviticus.27	::::midrash.Kohelet_Rabbah.1.4:yerushalmi.Eiruvin.59:::bavli.Sanhedrin.182:midrash.Kohelet_Rabbah.1.4:midrash.Midrash_Tanchuma_Buber.Matot.6:midrash.Yalkut_Shimoni_on_Torah.396:bavli.Sanhedrin.182:bavli.Sanhedrin.182:midrash.Midrash_Tanchuma_Buber.Vayikra.12:	::::midrash.Midrash_Tanchuma_Buber.Vayikra.12::::midrash.Yalkut_Shimoni_on_Nach.760:midrash.Yalkut_Shimoni_on_Nach.672:midrash.Midrash_Tanchuma_Buber.Sh'lach.6:midrash.Midrash_Tanchuma.Balak.4:midrash.Yalkut_Shimoni_on_Torah.464:midrash.Yalkut_Shimoni_on_Torah.464:bavli.Sanhedrin.182:
הסומא ודן אותם כאחד  כך יעשה המקום ליום הדין מביא הנשמ	bavli.Sanhedrin.182	Jeremiah.19	bavli.Sanhedrin.182:midrash.Kohelet_Rabbah.1.4:midrash.Midrash_Tanchuma_Buber.Matot.6:midrash.Yalkut_Shimoni_on_Torah.396:bavli.Sanhedrin.182:bavli.Sanhedrin.182:midrash.Midrash_Tanchuma_Buber.Vayikra.12:midrash.Midrash_Tanchuma_Buber.Vayikra.12:midrash.Midrash_Tanchuma_Buber.Vayikra.12:midrash.Midrash_Tanchuma_Buber.Vayikra.12:midrash.Midrash_Tanchuma_Buber.Vayikra.12:::::	midrash.Yalkut_Shimoni_on_Nach.760:midrash.Yalkut_Shimoni_on_Nach.672:midrash.Midrash_Tanchuma_Buber.Sh'lach.6:midrash.Midrash_Tanchuma.Balak.4:midrash.Yalkut_Shimoni_on_Torah.464:midrash.Yalkut_Shimoni_on_Torah.464:bavli.Sanhedrin.182:midrash.Midrash_Tanchuma.Vayikra.6:bavli.Sanhedrin.182:bavli.Sanhedrin.182:bavli.Sanhedrin.182:::::
וזורק בתוך הגוף ודן אותם שנ יקרא אל השמים מעל זו נשמה	bavli.Sanhedrin.182	Psalms.50	midrash.Midrash_Tanchuma_Buber.Vayikra.12:midrash.Midrash_Tanchuma_Buber.Vayikra.12:midrash.Midrash_Tanchuma_Buber.Vayikra.12:::::midrash.Midrash_Tanchuma.Vayikra.6::::bavli.Sanhedrin.182::midrash.Midrash_Tanchuma_Buber.Vayikra.12:midrash.Midrash_Tanchuma_Buber.Vayikra.12:	bavli.Sanhedrin.182:bavli.Sanhedrin.182:bavli.Sanhedrin.182:::::midrash.Ein_Yaakov.Sanhedrin.11::::midrash.Ein_Yaakov.Sanhedrin.11::midrash.Yalkut_Shimoni_on_Nach.610:bavli.Sanhedrin.182:
ואל הארץ לדין עמו זה הגוף  אל תשכח כל גמוליו  כך אמ	bavli.Sanhedrin.182	Joshua.3	::midrash.Midrash_Tanchuma.Vayikra.6::::bavli.Sanhedrin.182::midrash.Midrash_Tanchuma_Buber.Vayikra.12:midrash.Midrash_Tanchuma_Buber.Vayikra.12:midrash.Midrash_Tanchuma_Buber.Vayikra.12:midrash.Midrash_Tanchuma_Buber.Vayikra.12:midrash.Midrash_Tanchuma_Buber.Vayikra.12:midrash.Yalkut_Shimoni_on_Nach.592:bavli.Berakhot.19:	::midrash.Ein_Yaakov.Sanhedrin.11::::midrash.Ein_Yaakov.Sanhedrin.11::midrash.Yalkut_Shimoni_on_Nach.610:bavli.Sanhedrin.182:bavli.Sanhedrin.182:bavli.Sanhedrin.182:bavli.Sanhedrin.182:midrash.Sifrei_Bamidbar.27:midrash.Midrash_Tehillim.103:
דוד לפני המקום  רבונו של עולם כבוד גדול עשית לי שעשי	bavli.Sanhedrin.182	Job.11	midrash.Midrash_Tanchuma_Buber.Vayikra.12:midrash.Midrash_Tanchuma_Buber.Vayikra.12:midrash.Midrash_Tanchuma_Buber.Vayikra.12:midrash.Yalkut_Shimoni_on_Nach.592:bavli.Berakhot.19:midrash.Yalkut_Shimoni_on_Nach.778::midrash.Yalkut_Shimoni_on_Torah.266:midrash.Yalkut_Shimoni_on_Torah.266:midrash.Midrash_Aggadah.Genesis.1.16:midrash.Midrash_Tanchuma_Buber.Tzav.12:midrash.Pesikta_Rabbati.23::::	bavli.Sanhedrin.182:bavli.Sanhedrin.182:bavli.Sanhedrin.182:midrash.Sifrei_Bamidbar.27:midrash.Midrash_Tehillim.103:midrash.Yalkut_Shimoni_on_Nach.670::midrash.Yalkut_Shimoni_on_Torah.264:midrash.Yalkut_Shimoni_on_Torah.264:midrash.Yalkut_Shimoni_on_Torah.392:midrash.Midrash_Tanchuma_Buber.Lech Lecha.11:::::
לאמי דדים במקום בינה פי סמוך ללב  דא שלא יינק במקום הטנופת	bavli.Berakhot.19	Ezra.6	midrash.Pesikta_Rabbati.23::::bavli.Yevamot.215:::midrash.Yalkut_Shimoni_on_Nach.857:::::yerushalmi.Niddah.20:midrash.Yalkut_Shimoni_on_Nach.857:midrash.Yalkut_Shimoni_on_Nach.857:	::::midrash.Pirkei_DeRabbi_Eliezer.43:::bavli.Berakhot.19:::::yerushalmi.Kilayim.81:bavli.Berakhot.19:bavli.Berakhot.19:
פי כמ שעשית לבהמה  ר שמעון בן פזי הוה מסדר אגדתא ק	midrash.Yalkut_Shimoni_on_Nach.857	Genesis.20	::yerushalmi.Niddah.20:midrash.Yalkut_Shimoni_on_Nach.857:midrash.Yalkut_Shimoni_on_Nach.857:bavli.Berakhot.48::::midrash.Ein_Yaakov.Khullin.1:yerushalmi.Avodah_Zarah.74:bavli.Pesachim.51:midrash.Yalkut_Shimoni_on_Nach.857:midrash.Yalkut_Shimoni_on_Nach.857::	::yerushalmi.Kilayim.81:bavli.Berakhot.19:bavli.Berakhot.19::::::yerushalmi.Eiruvin.71:midrash.Yalkut_Shimoni_on_Nach.1002:yerushalmi.Shekalim.52:bavli.Yoma.76::
קמיה דר יהושו בן לוי ואמ מאי דכ וכל קרבי את	midrash.Yalkut_Shimoni_on_Nach.857	Psalms.103	:midrash.Ein_Yaakov.Khullin.1:yerushalmi.Avodah_Zarah.74:bavli.Pesachim.51:midrash.Yalkut_Shimoni_on_Nach.857:midrash.Yalkut_Shimoni_on_Nach.857::::bavli.Gittin.10:yerushalmi.Gittin.5:bavli.Ketubot.113:bavli.Beitzah.50:yerushalmi.Yevamot.132::	::yerushalmi.Eiruvin.71:midrash.Yalkut_Shimoni_on_Nach.1002:yerushalmi.Shekalim.52:bavli.Yoma.76:::::bavli.Ketubot.170:yerushalmi.Gittin.5:midrash.Yalkut_Shimoni_on_Nach.850:::
שם קדשו  בא וראה שלא כמדת הק מדת בשר ודם  אדם צר צורה	bavli.Berakhot.19	Ecclesiastes.6	bavli.Gittin.10:yerushalmi.Gittin.5:bavli.Ketubot.113:bavli.Beitzah.50:yerushalmi.Yevamot.132::midrash.Yalkut_Shimoni_on_Nach.857:midrash.Midrash_Tanchuma.Beshalach.23:bavli.Eruvin.82:midrash.Yalkut_Shimoni_on_Torah.372:midrash.Tanna_Debei_Eliyahu_Rabbah.8:midrash.Yalkut_Shimoni_on_Nach.83:midrash.Yalkut_Shimoni_on_Nach.530:midrash.Yalkut_Shimoni_on_Nach.83:midrash.Midrash_Tanchuma.Tazria.2:	:bavli.Ketubot.170:yerushalmi.Gittin.5:midrash.Yalkut_Shimoni_on_Nach.850:::bavli.Berakhot.19:midrash.Yalkut_Shimoni_on_Nach.898:bavli.Eruvin.188:midrash.Yalkut_Shimoni_on_Torah.946:midrash.Yalkut_Shimoni_on_Torah.946:midrash.Yalkut_Shimoni_on_Torah.250:bavli.Niddah.61:bavli.Berakhot.19:midrash.Midrash_Tanchuma_Buber.Tazria.3:
על גבי כותל אינו יכול להטיל בו רוח ונשמה קריביים ובני מעיים  אבל	midrash.Yalkut_Shimoni_on_Nach.83		midrash.Yalkut_Shimoni_on_Nach.83:midrash.Midrash_Tanchuma.Tazria.2:midrash.Midrash_Tanchuma.Tazria.2:midrash.Yalkut_Shimoni_on_Nach.83:bavli.Shabbat.9::yerushalmi.Yevamot.1:bavli.Bava_Kamma.55:midrash.Yalkut_Shimoni_on_Nach.856:midrash.Yalkut_Shimoni_on_Nach.856:bavli.Megillah.27:midrash.Yalkut_Shimoni_on_Nach.83:midrash.Yalkut_Shimoni_on_Nach.83:midrash.Yalkut_Shimoni_on_Nach.856:mishnah.Shabbat.22:	bavli.Berakhot.19:midrash.Midrash_Tanchuma_Buber.Tazria.3:midrash.Midrash_Tanchuma_Buber.Tazria.3:bavli.Megillah.27:midrash.Yalkut_Shimoni_on_Nach.83::midrash.Yalkut_Shimoni_on_Nach.527:midrash.Midrash_Tanchuma_Buber.Nitzavim.8:midrash.Yalkut_Shimoni_on_Nach.83:midrash.Yalkut_Shimoni_on_Nach.83:midrash.Midrash_Tanchuma.Tazria.2:bavli.Megillah.27:bavli.Megillah.27:midrash.Yalkut_Shimoni_on_Nach.83:midrash.Yalkut_Shimoni_on_Nach.83:
המקום צר צורה בתוך צורה ונותן בה רוח ונשמה קריבים ובני מעיי	midrash.Yalkut_Shimoni_on_Nach.83	Isaiah.37	midrash.Yalkut_Shimoni_on_Nach.83:midrash.Yalkut_Shimoni_on_Nach.83:midrash.Yalkut_Shimoni_on_Nach.856:mishnah.Shabbat.22:::yerushalmi.Shabbat.101:midrash.Midrash_Tanchuma_Buber.Tazria.3:midrash.Midrash_Tanchuma.Tazria.2:midrash.Yalkut_Shimoni_on_Nach.888::bavli.Megillah.27:midrash.Yalkut_Shimoni_on_Nach.83:midrash.Yalkut_Shimoni_on_Nach.83:midrash.Yalkut_Shimoni_on_Nach.856:	bavli.Megillah.27:bavli.Megillah.27:midrash.Yalkut_Shimoni_on_Nach.83:midrash.Yalkut_Shimoni_on_Nach.83::::midrash.Midrash_Tanchuma.Tazria.2:midrash.Yalkut_Shimoni_on_Nach.83:::midrash.Midrash_Tanchuma.Tazria.2:bavli.Megillah.27:bavli.Megillah.27:midrash.Yalkut_Shimoni_on_Nach.83:
והיינו דאמ חנה אין צור כﭏהינו אין צייר כﭏהינו  הני חמשה	midrash.Yalkut_Shimoni_on_Nach.83	I_Samuel.2	:bavli.Megillah.27:midrash.Yalkut_Shimoni_on_Nach.83:midrash.Yalkut_Shimoni_on_Nach.83:midrash.Yalkut_Shimoni_on_Nach.856:bavli.Berakhot.19:::bavli.Kiddushin.6:midrash.Yalkut_Shimoni_on_Nach.887:midrash.Midrash_Tanchuma_Buber.Tazria.3:midrash.Midrash_Tanchuma_Buber.Tazria.3:midrash.Midrash_Tanchuma_Buber.Tazria.3:::	:midrash.Midrash_Tanchuma.Tazria.2:bavli.Megillah.27:bavli.Megillah.27:midrash.Yalkut_Shimoni_on_Nach.83:midrash.Ein_Yaakov.Berakhot.1:::bavli.Berakhot.79::midrash.Midrash_Tanchuma.Tazria.2:midrash.Midrash_Tanchuma.Tazria.2:midrash.Midrash_Tanchuma.Tazria.2:::
