ואינו מגיד מתחייב עמו  ולא יאמר אדם מלשון הרע	midrash.Midrash_Tanchuma.Vayikra.7		:::::midrash.Midrash_Tanchuma_Buber.Vayikra.14:midrash.Midrash_Tanchuma_Buber.Vayikra.14:midrash.Midrash_Tanchuma_Buber.Vayikra.14:midrash.Midrash_Tanchuma_Buber.Vayikra.14:midrash.Midrash_Tanchuma_Buber.Vayikra.14:	:::::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:
אני אומר אמר ה'ב'ה' על כל דבר יש בו לשון הרע  ועל	midrash.Midrash_Tanchuma.Vayikra.7		midrash.Midrash_Tanchuma_Buber.Vayikra.14::::::midrash.Midrash_Tanchuma_Buber.Vayikra.14:midrash.Midrash_Tanchuma_Buber.Vayikra.14:midrash.Midrash_Tanchuma_Buber.Vayikra.14::	midrash.Midrash_Tanchuma.Vayikra.7::::::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7::
קללת השם אין בו לשון הרע למה שכשם שאדם מקלל	midrash.Midrash_Tanchuma.Vayikra.7		::::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:	::::::::::
את חבירו בלעדיו ואיכפת לו  אבל אם קלל אביו בפניו	midrash.Midrash_Tanchuma.Vayikra.7		midrash.Midrash_Tanchuma_Buber.Vayikra.14:midrash.Midrash_Tanchuma_Buber.Vayikra.14:midrash.Midrash_Tanchuma.Vayikra.7:::::midrash.Midrash_Tanchuma_Buber.Vayikra.14:midrash.Midrash_Tanchuma_Buber.Vayikra.14:midrash.Midrash_Tanchuma_Buber.Vayikra.14:	midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7::::::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:
הוא נותן נפשו ואומר לו לאבי קללת שכך הוא אומ' הלא	midrash.Midrash_Tanchuma.Vayikra.7		midrash.Midrash_Tanchuma_Buber.Vayikra.14:midrash.Midrash_Tanchuma_Buber.Vayikra.14:midrash.Midrash_Tanchuma_Buber.Vayikra.14::::::::	midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7::::::::
אביך קנך וג' נפש כי תחטא ושמעה  אמ' ה'ב'ה' אם בקשת	midrash.Midrash_Tanchuma.Vayikra.7		::::::::::	::::::::::
להעיד ואם לאו אני מעיד שנ' והוא עד ומנין שה'ב'ה' נקרא	midrash.Midrash_Tanchuma.Vayikra.7		:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:::::::	:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:::::::
עד שנ' ואנכי היודע ועד  בוא וראה כל 	midrash.Midrash_Tanchuma.Vayikra.7		::::::::::	::::::::::
הפרשיות הכתובות בספר הזה כתיב בהן שגגה חוץ	midrash.Midrash_Tanchuma.Vayikra.7		::::midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:	::::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:
מפרשה זו שלא נאמר בה שגגה עליו אמ' שלמה ﭏ תתן	midrash.Midrash_Tanchuma.Vayikra.7		midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:::	midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:::
את פיך להחטיא את בשרך וﭏ תאמר וג' משל לשנים	midrash.Midrash_Tanchuma.Vayikra.7	Ecclesiastes.5	midrash.Midrash_Tanchuma_Buber.Vayikra.15:::::midrash.Midrash_Tanchuma.Metzora.1:::::	midrash.Midrash_Tanchuma.Vayikra.7:::::midrash.Vayikra_Rabbah.16:::::
שרגמו צורת איקונין של מלך אחד שכור ואחד בדעתו	midrash.Midrash_Tanchuma.Vayikra.7		:::::::midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:	:::::::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:
נתפשו שניהם עלו לבימה ונתן אפופסין לבן הדעת	midrash.Midrash_Tanchuma.Vayikra.7		midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:	midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:
ופינה לשכור  כך כל מי שיבוא חטא עליו בשגגה	midrash.Midrash_Tanchuma.Vayikra.7		midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:::::	midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:::::
נפש כי תחטא בשגגה ואם נפש אחת תחטא בשגגה ואם	midrash.Midrash_Tanchuma.Vayikra.7	Numbers.15	:::midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:	::::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7::::
כל עדת ישר' ישגו וכולן מפני מה שהן חוטאין בשגגה	midrash.Midrash_Tanchuma.Vayikra.7		midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma_Buber.Vayikra.15:::::::::	:midrash.Midrash_Tanchuma.Vayikra.7:::::::::
הן מביאין קרבן ונתכפר להן שנ' ונסלח לכל עדת בני ישר'	midrash.Midrash_Tanchuma_Buber.Vayikra.15		midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:::::::::	::::::::::
ולגר הגר בתוכם כי לכל וג' אבל המגדף נותן אפופסין	midrash.Midrash_Tanchuma_Buber.Vayikra.15	Numbers.15	::::::::::	::::::::::
שנ' ונוקב שם יוי מות יומת וג' וכת' ונשבעת חי יוי באמת	midrash.Pesikta_D'Rav_Kahanna.12		::midrash.Pesikta_D'Rav_Kahanna.12:midrash.Pesikta_D'Rav_Kahanna.22:::::::	:::midrash.Pesikta_D'Rav_Kahanna.12:::::::
במשפט ובצדקה וג' ופסוק אחר את יוי ﭏהיך תירא וג'	midrash.Pesikta_D'Rav_Kahanna.12		::::::::yerushalmi.Sotah.49::	::::::::::
ובו תדבק ואחר כך ובשמו תשבע  את יוי ﭏהיך שתהיה	midrash.Midrash_Tanchuma.Vayikra.7		::::midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15::::	::::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7::::
כאותן שלשה שכת' בהן ירא ﭏהים כמו אברהם שכת'	midrash.Midrash_Tanchuma.Vayikra.7		::::::::::	::::::::::
כי עתה ידעתי כי ירא ﭏהים אתה  וביוסף שכת' בו	midrash.Midrash_Tanchuma.Vayikra.7	Genesis.22	:::::::midrash.Midrash_Tanchuma_Buber.Vayikra.15:::	::::::::::
את הﭏהים אני ירא  ובאיוב כתי' איש תם וישר וירא ﭏהי'	midrash.Midrash_Tanchuma.Vayikra.7		::midrash.Midrash_Tanchuma_Buber.Ki Teitzei.16:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:::bavli.Bava_Batra.30:::	::midrash.Midrash_Tanchuma.Ki Teitzei.10:midrash.Midrash_Tanchuma.Vayikra.7::::midrash.Ein_Yaakov.Bava Batra.1:::
ואותו תעבוד שתהא עוסק בתורה ובמצות  ובו תדבק	midrash.Midrash_Tanchuma_Buber.Vayikra.15		::::::midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:	:::::::::midrash.Midrash_Tanchuma.Vayikra.7:
שתכבד תלמידי חכמי' ותהנה אותם מנכסיך אמר	midrash.Midrash_Tanchuma_Buber.Vayikra.15		midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:	::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:
להן משה לישר' לא תהיו סבורין שמא התרתי לכם לישבע	midrash.Midrash_Tanchuma_Buber.Vayikra.15		midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15::::::midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:	midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:::::::::
בשמו אפי' באמת אם יש בכם כל המדות הﭏו אתה	midrash.Midrash_Tanchuma_Buber.Vayikra.15		midrash.Midrash_Tanchuma_Buber.Vayikra.15::midrash.Midrash_Tanchuma_Buber.Matot.1:midrash.Midrash_Tanchuma_Buber.Matot.1:::midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:::	::::::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Matot.1:::
רשאי להשבע בשמו ואם לאו אין  אתה רשאי 	midrash.Midrash_Tanchuma_Buber.Vayikra.15		:::::midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma_Buber.Matot.1:	:::::::::midrash.Midrash_Tanchuma_Buber.Vayikra.15:
לישבע אפי' באמת שלא תהיה מן שכת' בהן והשבע לשקר	midrash.Midrash_Tanchuma_Buber.Vayikra.15		midrash.Midrash_Tanchuma_Buber.Matot.1::::::::::	midrash.Midrash_Tanchuma_Buber.Vayikra.15::::::::::
וקטר לבעל ﭏא קיים כל המדות הﭏו ואחר כך את	midrash.Midrash_Tanchuma.Vayikra.7		:midrash.Midrash_Tanchuma_Buber.Vayikra.15:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:::::	:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Pesikta_Rabbati.27::::::::
שלי  שנ' אם תשוב ישרﭏ נאם יוי ﭏי תשוב ואם תסיר וג'	midrash.Midrash_Tanchuma.Vayikra.7		::::::::::	::::::::::
ואחר כך מה כתי' אחריו ונשבעת חי יוי באמת במשפט וג'	midrash.Midrash_Tanchuma.Vayikra.7		::::::::::	::::::::::
אמרו רבותי' אפי' על האמת אינו יפה לאדם להשבע למה	midrash.Midrash_Tanchuma.Vayikra.7		:::::::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:	::::::::::
שנו רבותי' לא יהא אדם מישרﭏ פרוץ בנדרים ולא 	midrash.Midrash_Tanchuma.Vayikra.7		midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma_Buber.Vayikra.16:midrash.Midrash_Tanchuma_Buber.Vayikra.16:midrash.Midrash_Tanchuma_Buber.Vayikra.16:::::	:::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:::::
בשחוק ולא להטעות את חבירו בשבועה לומר שאינה	midrash.Midrash_Tanchuma.Vayikra.7		:::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma_Buber.Vayikra.16:midrash.Midrash_Tanchuma_Buber.Vayikra.16:midrash.Midrash_Tanchuma_Buber.Vayikra.16:midrash.Midrash_Tanchuma_Buber.Vayikra.16:	::::::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:
שבועה  מעשה בהר המלך שהיו שם שני ﭏפים עיירות	midrash.Midrash_Tanchuma_Buber.Vayikra.16		midrash.Midrash_Tanchuma_Buber.Vayikra.16:midrash.Midrash_Tanchuma_Buber.Vayikra.16:midrash.Midrash_Tanchuma_Buber.Vayikra.16:midrash.Midrash_Tanchuma_Buber.Vayikra.16:midrash.Midrash_Tanchuma_Buber.Vayikra.16:midrash.Midrash_Tanchuma_Buber.Vayikra.16:midrash.Midrash_Tanchuma_Buber.Vayikra.16:midrash.Midrash_Tanchuma_Buber.Vayikra.16:midrash.Midrash_Tanchuma_Buber.Vayikra.16:midrash.Midrash_Tanchuma_Buber.Vayikra.16:	midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7::::
וכולן נחרבו כיצד היה אדם אומר לחבירו שבועה שאני	midrash.Midrash_Tanchuma_Buber.Vayikra.16		midrash.Midrash_Tanchuma_Buber.Vayikra.16:midrash.Midrash_Tanchuma_Buber.Vayikra.16:midrash.Midrash_Tanchuma_Buber.Vayikra.16:::::midrash.Midrash_Tanchuma_Buber.Vayikra.16:midrash.Midrash_Tanchuma_Buber.Vayikra.16:midrash.Midrash_Tanchuma_Buber.Vayikra.16:	:::::::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma_Buber.Matot.1:
הולך למקום פלוני ואוכל ואשתה והולכין ועושין ומקיימין	midrash.Midrash_Tanchuma_Buber.Vayikra.16		midrash.Midrash_Tanchuma_Buber.Vayikra.16:midrash.Midrash_Tanchuma_Buber.Vayikra.16:midrash.Midrash_Tanchuma_Buber.Vayikra.16:midrash.Midrash_Tanchuma_Buber.Vayikra.16:midrash.Midrash_Tanchuma_Buber.Vayikra.16:midrash.Midrash_Tanchuma_Buber.Vayikra.16:midrash.Midrash_Tanchuma_Buber.Vayikra.16:midrash.Midrash_Tanchuma_Buber.Vayikra.16:midrash.Midrash_Tanchuma_Buber.Vayikra.16:midrash.Midrash_Tanchuma_Buber.Vayikra.16:	midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma_Buber.Matot.1:midrash.Midrash_Tanchuma_Buber.Matot.1:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:
שבועתן וא'ע'פ'כ' נחרבו כולן  ומה אם הנשבע באמת כך	midrash.Midrash_Tanchuma_Buber.Vayikra.16		midrash.Midrash_Tanchuma_Buber.Vayikra.16:midrash.Midrash_Tanchuma_Buber.Vayikra.16:::::::::	midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:::::::::
הנשבע על שקר על אחת כמה וכמה לכך נאמ' נפש כי תחטא	bavli.Gittin.69	Leviticus.5	midrash.Midrash_Tanchuma_Buber.Vayikra.16:bavli.Gittin.69:bavli.Gittin.69:bavli.Gittin.69:midrash.Midrash_Tanchuma_Buber.Vayikra.16:midrash.Midrash_Tanchuma_Buber.Shmini.3:midrash.Midrash_Tanchuma_Buber.Shmini.3:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma_Buber.Vayikra.16:	bavli.Gittin.69:midrash.Ein_Yaakov.Gittin.4:midrash.Ein_Yaakov.Gittin.4:midrash.Ein_Yaakov.Gittin.4:midrash.Midrash_Tanchuma_Buber.Matot.1:midrash.Midrash_Tanchuma_Buber.Kedoshim.9:midrash.Midrash_Tanchuma.Nitzavim.2:::midrash.Midrash_Tanchuma.Vayikra.7:
ושמעה  וכשבא ה'ב'ה' לדון את הבריות לעולם הבא והוא ידין	midrash.Midrash_Tanchuma.Vayikra.7		midrash.Midrash_Tanchuma.Vayikra.7:::::::midrash.Midrash_Tanchuma_Buber.Vayikra.17:::	:::::::midrash.Midrash_Tanchuma.Vayikra.7:::
את הנשבעין לשקר עם מכשפי' ועם המנאפי' מנין שכך כתי'	midrash.Midrash_Tanchuma.Vayikra.7		:::::::midrash.Midrash_Tanchuma_Buber.Vayikra.17:::	::::::::::
וקרבתי ﭏיכם למשפט והייתי עד ממהר וג' ומחיה אותן 	midrash.Midrash_Tanchuma.Vayikra.7	Malachi.3	midrash.Midrash_Tanchuma_Buber.Vayikra.17::::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Bemidbar_Rabbah.9:::	::::::::::
ומורידן לגיהנם אמ' ה'ב'ה' בפה שנתתי לכם להיות מהללין	midrash.Midrash_Tanchuma.Vayikra.7		:::::::::midrash.Midrash_Tanchuma_Buber.Vayikra.17:	:::::::::midrash.Midrash_Tanchuma.Vayikra.7:
ומשבחין לשמי אתם מחרפין ומגדפין ונשבעי' לשקר כל	midrash.Midrash_Tanchuma.Vayikra.7		:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:	:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7::
הבריות לקלוסי בראתים שנ' כל פעל יוי למענהו לא דייכם	midrash.Midrash_Tanchuma_Buber.Vayikra.17		midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:::::::::	::::::::::
שאין אתם מקלסי' ﭏא מחרפין לפיכך אמ' הכת' והרשעים	midrash.Midrash_Tanchuma_Buber.Vayikra.17		::midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:::::	::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:::::
כים נגרש מה הים הזה הגלים שבתוכו נתגאים ועולים כיון	midrash.Midrash_Tanchuma.Vayikra.7		:::midrash.Yalkut_Shimoni_on_Nach.490:midrash.Yalkut_Shimoni_on_Nach.490:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:	:::midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:
שכל אחד הוא מגיע ﭏ החול נשבר וחוזר וחברו רואה אותו	midrash.Midrash_Tanchuma.Vayikra.7		midrash.Midrash_Tanchuma_Buber.Vayikra.17::::::::midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:	midrash.Midrash_Tanchuma.Vayikra.7::::::::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:
אף הוא נשבר ומתגאה ועולה ואינו חוזר בו כך הן הרשעי'	midrash.Midrash_Tanchuma.Vayikra.7		midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17::	midrash.Midrash_Tanchuma.Vayikra.7::::::midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:::
רואין ﭏו את ﭏו והן מתגאין לפיכך נמשלו בים והרשעים	midrash.Midrash_Tanchuma.Vayikra.7		::::::::::	::::::::::
כים נגרש וג' לרשעים אין להם נייח בעולם אבל הצדיקי'	midrash.Midrash_Tanchuma_Buber.Vayikra.17		:::::::midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:	::::::::::
ויקרא	midrash.Midrash_Tanchuma_Buber.Vayikra.17		::::::midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17:midrash.Midrash_Tanchuma_Buber.Vayikra.17::	::::::::::
יש להם השקט שנ' ושב יעקב ושקט ושאנן וג' ד'א' והרשעי'	midrash.Midrash_Tanchuma_Buber.Vayikra.17		::::::::::	::::::::::
כים נגרש מה הים הזה טיטו על פיו כך  הרשעים	midrash.Midrash_Tanchuma.Vayikra.7		:::midrash.Yalkut_Shimoni_on_Nach.490:midrash.Yalkut_Shimoni_on_Nach.490:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:midrash.Midrash_Tanchuma.Vayikra.7:	:::midrash.Midrash_Tanchuma_Buber.Vayikra.18:midrash.Midrash_Tanchuma.Vayikra.7::::::
נבלותם על פיהם שנ' כים נגרש ויגרשו מימיו וג' ולא	midrash.Midrash_Tanchuma.Vayikra.7		::::::::::	::::::::::
