DocName	MatchingDocName	MatchPercentage	Doc	MatchingDoc
Magnificant_0287	Magnificant_0279	18	אל חי כלול מהכל נקרא כ"ל והרמז אני ה' עושה כ"ל.	אלהים צבאות אור לבן נוטה אל האודם ענף הגבורה נאצל ממנו וחס"ד וגבור"ה השרשים ונצ"ח והו"ד נקראים ענפים. אלהים צבאות והיא המושכת הגבור"ה והדין והעונש במדת אל ח"י הנקרא יסוד נקרא יסו"ד וזהו סו"ד אני ה' עושה כל. למודי ה' אלו הב' מדות נקראות מתלמיד"י חכמה וע"כ מרבים שלום וסודם בניך למודי ה' ורב שלום בניך הו"ד בהיותו מתלבש במדת הגבורה והכח להשפיל מדת האויבים ולהציל אוהבי ה' והסוד והודי נהפך למשחית. ולפי שזהו מקום ניצוח המלחמות ועושות ניסים אצל המקום נאמרים ההודאות מיני הודות שאמר דוד אצל ב' מדות אלו סמוכות בסוד יודו לה' חסדו הודו לה' טוב  ולמנצח וכו'.  בועז סוד העמוד השני שעשה שלמה ע"ה שניהם ר"ל יכין ובועז נקראים שוקים והסוד שוקיו עמודי שש מיוסדים אדני פז. באלו המלות רמוז הבנין ודע המקום שהוא נצ"ח והו"ד ויסו"ד שהוא שוקיו עמודי שש משם נבראו השרפים השנים הנקראים בעלי שש כנפים. ונקראים שרפים שורפים לכל אדם שאינם חוששים לכבוד קונם כשהם מסתכלים במעשה מרכבה ועוסקים בסוד חשמל ומשתמשים בשמות הכת"ר בועז שמקבל עז הגבורה. שחקים אלו שתי היכלות מכינים מזון לצדיקי' צדי"ק וצד"ק בהיות ישראל צדיקים כאלו מסייעים המרכבה העליונה מסודרת ורוכב שמים ת"ת בעזרתם ישראל שנ' רוכב שמים בעזרך ובגאותו שחקים. עצם השמים עצם השמים ממש מלאכי אלהים העולים והיורדים והמשכיל יבין. הררי ציון ר"ל נצ"ח והו"ד הררי יסוד מקום יניקת הנביאים נצח היכל נצח שבט מישור.
Magnificant_0292	Magnificant_0256	11	גם סוד שם יהוה פירשתיו סביב לספירת תפארת שאעפ"י שזה השם מורה יכלתו וכבודו מעיד כטפה הים הגדול עצמותו רם ונשא מהיות שם והבן מה שאמר דוד המלך ע"ה גדול ה' ומהולל מאד ר"ל גדול השם אבל אינו שם לעצמו לגדולתו אין חקר	ומן העולם שהווהו רצוני לומר שהוהו מאין נקרא יהו"ה שמהוהו ויהווהו כרצונו תמיד ואעפ"י שהוא מעיד תפארתו כבודו ויכלתו אינו מגיד מכבודו כטפה הים הגדול שאינו מגיד רק מעלתו ויכלתו ארציים גלגלים רוחניים אבל עצמו אינו מורה דבר עצמו רם ונשא מהיות שם
Magnificant_0294	Magnificant_0942	13	טעם הויות וטעם ספירות וטעם היכלות וסוד הגוונים כבר אמור למעלה אבל כונה אחת לפרסמם השגת השי"ת ועצמותו אי אפשר ידיעת מציאותו מתוך פעולתו כאשר השיג ישעיהו הנביא ע"ה באומרו וארא ה' יושב כסא רם ונשא ר"ל מצד תנועת השמים הנקרא כסא ידעת שהוא נמצא	ואם תשאלני מה היתה כוונת שאמר ישעיהו הנביא וארא ה' יושב כסא רם ונשא    ויחזקאל אמר דמות הכסא דמות כמראה אדם   שהוא משל השכלים הנפרדים שלא המשיל המרכבה הרוכב הנה ישעיה ג"כ כך אבל המכוון ממנו שהשיג בשכל לבד מציאות ה' מהותו מצד תנועת הגלגלים הכסא הרם ונשא ואומרו יושב ר"ל קיים גם מלת כסא משותף ואמר השמים המקום הגבוה נקרא כסא והשפל הדום גם יאמר מקום ישכון עליו כבוד ה'   וגם המקדש נקרא כסא שנאמר כסא כבוד מרום מראשון מקום מקדשינו
Magnificant_0307	Magnificant_0347	13	תהיינה עיני שכלך פקוחות לדעת הסוד מה קראנו שם הרוכב המרכבה בשם משותף אדם כאמרו ביחזקאל דמות הכסא דמות כמראה אדם עליו מלמעלה שהיה אדם הראשון אב לכל אדם שהש' הולידו בצלמו ובדמותו  אצלו אב ראשון ואדם הראשון	ועל דמות הכסא דמות כמראה אדם עליו מלמעלה
Magnificant_0307	Magnificant_0552	13	תהיינה עיני שכלך פקוחות לדעת הסוד מה קראנו שם הרוכב המרכבה בשם משותף אדם כאמרו ביחזקאל דמות הכסא דמות כמראה אדם עליו מלמעלה שהיה אדם הראשון אב לכל אדם שהש' הולידו בצלמו ובדמותו  אצלו אב ראשון ואדם הראשון	ועל דמות הכסא דמות כמראה אדם עליו מלמעלה הנראה לנביאים אבל עילת העילות לא נראה לשום אדם
Magnificant_0316	Munic_448_0038	15	מזה הנתיב מקבל הסופר תעלומות הספר ל"ב נתיבות והסוד הביט בתורה וברא העולם	והכל הבינו בתורה וברא העולם .וזה סוד ק׳ ברכות בסוד אי״ק.
Magnificant_0316	Munic_448_0037	30	מזה הנתיב מקבל הסופר תעלומות הספר ל"ב נתיבות והסוד הביט בתורה וברא העולם	מזה הנתיב מקבל הסופר תעלומות ל״ב נתיבות הנרשמות בספר וסוד קרשי המשכן לחבר את האהל והיה המשכן אחד.
Magnificant_0319	Munic_448_0040	31	מזה הנתיב נמשך השפע לאברהם בחסד לא יפחד וצריך מגן מצד הקליפות  יום ויום יש מאמר שהוא אדון עליו לא שנברא שהוא פעולה מסורה לידו פעלו פעולתם וקיימו מעשיהם	מזה הנתיב נמשך שפע לאברהם כי בחסד לא יפחד וצריך מגן מצד הקליפות
Magnificant_0320	Munic_448_0043	33	מזה הנתיב נאצל אש ממים ונבראו שרפים ואופנים ומכח תנועתם מתגלית  התאוה אמנם המים מכבין האש ומחלישין הזוהמא העומדת בחוץ  וזהו צנן הנקבה ואם נכנס בגבול נקרא עולם בטהרה  ומטהרת הטמאים  ומטמא הטהורים לטמא מדה טובה המרובה הפורענות ולטהר בשיווי בא לטמא פותחין ולזה מדה טובה בכח בפועל:	המים מכבים את האש ומחליש כח הזוהמא העומדת בחוץ וזהו צנן הנקבה ואם [ ] טובה מרובה ממדת פורענות. ולטהור משווי בא לטמא פתחין לו. ולמזה.
Magnificant_0320	Munic_448_0042	41	מזה הנתיב נאצל אש ממים ונבראו שרפים ואופנים ומכח תנועתם מתגלית  התאוה אמנם המים מכבין האש ומחלישין הזוהמא העומדת בחוץ  וזהו צנן הנקבה ואם נכנס בגבול נקרא עולם בטהרה  ומטהרת הטמאים  ומטמא הטהורים לטמא מדה טובה המרובה הפורענות ולטהר בשיווי בא לטמא פותחין ולזה מדה טובה בכח בפועל:	מזה הנתיב נאצל אש ממים ונבראו שרפים ואופנים ומכח תנועתם התאוה. אמנם זה בגבול זה נקרא עולם הטהרה ומטהרת את הטמאים ומטמא את הטהורים. לטמא מדה טובה מרובה בכח לא בפועל
Magnificant_0320	Halfan_0058	41	מזה הנתיב נאצל אש ממים ונבראו שרפים ואופנים ומכח תנועתם מתגלית  התאוה אמנם המים מכבין האש ומחלישין הזוהמא העומדת בחוץ  וזהו צנן הנקבה ואם נכנס בגבול נקרא עולם בטהרה  ומטהרת הטמאים  ומטמא הטהורים לטמא מדה טובה המרובה הפורענות ולטהר בשיווי בא לטמא פותחין ולזה מדה טובה בכח בפועל:	ואם נכנס זה בגבול זה נקרא עולם הטהרה ומטהרת הטמאים ומטמאה הטהורים [  ] [מדה] טובה מרובה ממדת פורענות ולטהור בשווי בא לטמא פתחין לו ומזה מדה טובה מרובה בכח ולא בפועל
Magnificant_0320	Halfan_0057	16	מזה הנתיב נאצל אש ממים ונבראו שרפים ואופנים ומכח תנועתם מתגלית  התאוה אמנם המים מכבין האש ומחלישין הזוהמא העומדת בחוץ  וזהו צנן הנקבה ואם נכנס בגבול נקרא עולם בטהרה  ומטהרת הטמאים  ומטמא הטהורים לטמא מדה טובה המרובה הפורענות ולטהר בשיווי בא לטמא פותחין ולזה מדה טובה בכח בפועל:	[  ] המים מכבים את האש ומחלישי' כח הזוהמה העומדת בחוץ וזהו צנן את הנקבה
Magnificant_0320	Halfan_0056	14	מזה הנתיב נאצל אש ממים ונבראו שרפים ואופנים ומכח תנועתם מתגלית  התאוה אמנם המים מכבין האש ומחלישין הזוהמא העומדת בחוץ  וזהו צנן הנקבה ואם נכנס בגבול נקרא עולם בטהרה  ומטהרת הטמאים  ומטמא הטהורים לטמא מדה טובה המרובה הפורענות ולטהר בשיווי בא לטמא פותחין ולזה מדה טובה בכח בפועל:	מזה הנתיב נאצל אש ממים ונבראו שרפים ומכח תנועתם מתגלית התאוה
Magnificant_0322	Munic_448_0045	18	מזה הצנור נמשך הזכות אל עולם הבא והסוד ויעקב איש חלק	מזה הנתיב נמשכים ל״ה שרים ומלאכי חובה הם. ובאים לפועל ע״י הת״ת. והסוד ויעקב איש חלק.
Magnificant_0322	Halfan_0076	18	מזה הצנור נמשך הזכות אל עולם הבא והסוד ויעקב איש חלק	מזה הצנור מתפשט הזכות אל העולם הבא ולזכות מי שראוי
Magnificant_0322	Halfan_0213	18	מזה הצנור נמשך הזכות אל עולם הבא והסוד ויעקב איש חלק	מזה הצנור מתפשט הזכות אל עולם הבא
Magnificant_0323	Munic_448_0045	35	ומזה הנתיב נמשכים ל"ה שרים ומלאכי זכות נבאים לפעול ע"י התפארת וזהו טעם אומרו ויעקב איש חלק	מזה הנתיב נמשכים ל״ה שרים ומלאכי חובה הם. ובאים לפועל ע״י הת״ת. והסוד ויעקב איש חלק.
Magnificant_0323	Munic_448_0044	29	ומזה הנתיב נמשכים ל"ה שרים ומלאכי זכות נבאים לפעול ע"י התפארת וזהו טעם אומרו ויעקב איש חלק	מזה הנתיב נמשכים ל״ה  שרים ומלאכי חובה הם. ובאים לפועל ע״י הת״ת. והסוד ויעקב איש חלק.
Magnificant_0323	Magnificant_0324	23	ומזה הנתיב נמשכים ל"ה שרים ומלאכי זכות נבאים לפעול ע"י התפארת וזהו טעם אומרו ויעקב איש חלק	מזה הצינור נמשך החובה והסוד ויעקב איש חלק ומזה הנתיב נמשכים לה שרים ומלאכי חובה ובאים לפעל ידי התפארת וזהו טעם ויעקב איש חלק
Magnificant_0324	Munic_448_0045	41	מזה הצינור נמשך החובה והסוד ויעקב איש חלק ומזה הנתיב נמשכים לה שרים ומלאכי חובה ובאים לפעל ידי התפארת וזהו טעם ויעקב איש חלק	מזה הנתיב נמשכים ל״ה שרים ומלאכי חובה הם. ובאים לפועל ע״י הת״ת. והסוד ויעקב איש חלק.
Magnificant_0324	Munic_448_0044	33	מזה הצינור נמשך החובה והסוד ויעקב איש חלק ומזה הנתיב נמשכים לה שרים ומלאכי חובה ובאים לפעל ידי התפארת וזהו טעם ויעקב איש חלק	מזה הנתיב נמשכים ל״ה  שרים ומלאכי חובה הם. ובאים לפועל ע״י הת״ת. והסוד ויעקב איש חלק.
Magnificant_0324	Magnificant_0322	12	מזה הצינור נמשך החובה והסוד ויעקב איש חלק ומזה הנתיב נמשכים לה שרים ומלאכי חובה ובאים לפעל ידי התפארת וזהו טעם ויעקב איש חלק	מזה הצנור נמשך הזכות אל עולם הבא והסוד ויעקב איש חלק
Magnificant_0324	Magnificant_0323	25	מזה הצינור נמשך החובה והסוד ויעקב איש חלק ומזה הנתיב נמשכים לה שרים ומלאכי חובה ובאים לפעל ידי התפארת וזהו טעם ויעקב איש חלק	ומזה הנתיב נמשכים ל"ה שרים ומלאכי זכות נבאים לפעול ע"י התפארת וזהו טעם אומרו ויעקב איש חלק
Magnificant_0325	Munic_448_0047	21	מזה הצנור נמשך ענף א' הנקרא נצ"ח מושך חס"ד והסוד נעימות בימינך נצ"ח. ומזה הנתיב נמשך ענף ומצנן הנקבה משור הבר והמשכיל יבין	מזה הצינור נמשך ענף אחד. ומצנן הנקבה משור הבר
Magnificant_0326	Magnificant_0645	18	בר"ה מה אית ביה בין אדם לאדם הרי יהו"ה נקרא אדם וגופא נקרא אדם באתר דיתקרי ויברא ה' אלקים האדם בצלמו יהו"ה ובאתר דלא יקרי בצלמו הגוף ויברא ה' אלקים האדם עפר האדמה	ד' אותיות קדושות נקראו אדם ועליהם אמר הקב"ה ויברא ה' אלקים האדם בצלמו שהב"ה נסתר בעולמו כך השם נסתר באדם ה-י' יתער יראה ה"ה תשובה הו' תורה ומן ה"ה יתער מעשים טובים
Magnificant_0328	Halfan_0064	12	מזה הצנור נמשך ענף א' הנקרא הוד ומאותו הענף מתגלה התאוה יותר מדאי לכן הרג הנקבה מלויתן וצנן הנקבה מבהמות מהררי אלף והמשכיל יבין.	מזה הצנור נמשך ענף א[חד הנקרא הוא והוא כלל] מצות לא
Magnificant_0328	Munic_448_0048	12	מזה הצנור נמשך ענף א' הנקרא הוד ומאותו הענף מתגלה התאוה יותר מדאי לכן הרג הנקבה מלויתן וצנן הנקבה מבהמות מהררי אלף והמשכיל יבין.	מזה הנתיב נמשך ענף אחד ומאותו ענף מתגלת התאוה
Magnificant_0330	Magnificant_0331	22	וגם מזה הצנור ירד הטל השמים אל השחקים והשחקים טוחנין אחרי לצדיקים. והסוד וברדת הטל המחנה לילה ירד המן עליו ונקרא שמים ששא  מים ומפני אש ומים שנ' ואתה תשמע השמים	מזה הצנור ירד הטל השמים אל השחקים והשחקים אחרי טוחנים לצדיקים והמשכיל יבין. שבע ספירות מעלות גדולות חקוקות בשמו הגדול תלויים במאמר א' שמים עליונים ושבע ארצות קדושות שמזדווגים עמהם
Magnificant_0331	Magnificant_0330	23	מזה הצנור ירד הטל השמים אל השחקים והשחקים אחרי טוחנים לצדיקים והמשכיל יבין. שבע ספירות מעלות גדולות חקוקות בשמו הגדול תלויים במאמר א' שמים עליונים ושבע ארצות קדושות שמזדווגים עמהם	וגם מזה הצנור ירד הטל השמים אל השחקים והשחקים טוחנין אחרי לצדיקים. והסוד וברדת הטל המחנה לילה ירד המן עליו ונקרא שמים ששא  מים ומפני אש ומים שנ' ואתה תשמע השמים
Magnificant_0333	Munic_448_0050	20	מזה הנתיב מתאחדים הנצחים לעלות דרך הסולם השמים עולים ויורדים למודי ה' ולמודי שמים ומלאכי אלהים ותבין סוד ויפגע במקום וילן שם בא השמש	ולמודי [  ] מלאכי אלהים ותבין ויפגע במקום וילן שם כי בא השמש
Magnificant_0333	Munic_448_0049	33	מזה הנתיב מתאחדים הנצחים לעלות דרך הסולם השמים עולים ויורדים למודי ה' ולמודי שמים ומלאכי אלהים ותבין סוד ויפגע במקום וילן שם בא השמש	מזה הנתיב מתאחדים הנצחים לעלות דרך הסולם לשמים עולים ויורדים בו כי הם למודי י״י
Magnificant_0334	Magnificant_0633	31	מזה הצנור הזרע לבן והסוד עונת ת"ח מערב שבת ובו תבין סוד הדודאים מראובן בסוד מלת וימצא קציר חטים במוח עמדים בכח תולדות האדם והטפה נמשכה בחוט השדרה ומשם לגידים אי לך ואי לך הברית ומשם קבלת האשה	במוח עומדים בכח תולדות האדם והטפה נמשכת בחוט השדרה ומשם לגידים אילך ואילך הברית ומשם קבלת האשה דוגמתו ממש במרכבה עליונה
Magnificant_0334	Munic_448_0053	13	מזה הצנור הזרע לבן והסוד עונת ת"ח מערב שבת ובו תבין סוד הדודאים מראובן בסוד מלת וימצא קציר חטים במוח עמדים בכח תולדות האדם והטפה נמשכה בחוט השדרה ומשם לגידים אי לך ואי לך הברית ומשם קבלת האשה	מזה הנתיב נמשכת פריה ורביה והסוד עונת תלמידי חכמים וכו׳ ותבין סוד הדודאים מראובן מלת וימצא קציר חיטים.
Magnificant_0336	Munic_448_0054	19	מזה הדרך נמשך חוט חסד ומזה החוט עולים ישראל למעלה ונופלים האומות והסוד אסתר ירקרקת היתה  וחש"ח משוך עליה והמשכיל יבין	מזה הנתיב נמשך חוט של חסד למלכות בית דוד ומאותו חוט עולים ישראל לגדולה ויסתלק הזוהמא והסוד אסתר ירקרוקת היתה וחוט של חסד משוך עליה.
Magnificant_0336	Halfan_0081	14	מזה הדרך נמשך חוט חסד ומזה החוט עולים ישראל למעלה ונופלים האומות והסוד אסתר ירקרקת היתה  וחש"ח משוך עליה והמשכיל יבין	ארז"ל אסתר ירקרקית היתה וחוט של חסד משוך עליה ומזה החוט מתברך כל העולם:
Magnificant_0339	Magnificant_0648	30	מזה הצנור משקה הגן והסוד וקראת לשבת עונג ומאן דלא אשתכח דכר ונוקבא איקרי פלג גופא הנחלים הולכים אל הים	ומאן דלא ישתכח דכר ונוקבא איקרי פלג גופא והבן מעצמך–
Magnificant_0352	Magnificant_0914	28	ודע השמים הנקראים כסא דמות כסא לאדם עליהם ואם ייוחס לה' ית' יהיה הכסא ענין בלתי גוף ומזה בין תבין שהכסא ענין מעולה. וחקרת היטיב	הנה השם המפורש ראשית לכל שמות שהוא ראשית לכל העצמיים ומפני שהשם עקר לזכר והזכר אינו בשם ימשך הזכר אחר השם ומפני שהמלכות עיקר לממשלה המשך הממשלה אחר המלכות שהעצם הראשון עקר לכל עצם. משך כסא העצם אחר העצם היושב עליו ואם היה היושב הכסא גוף היה צריך אל כסא שהוא גוף לשבת עליו: אבל ה' שאינו גוף כח בגוף אינו צריך אל כסא שישב עליו אבל ייוחס שם כסא יהיה הכסא ענין בלתי גוף ומזה תבין שהכסא ההוא ענין מעולה ואעפ"י ה' עליו בדמות ה' נצב עליו הסולם דרך משל.
Magnificant_0355	Magnificant_0363	20	ענן הכבוד המבדיל בין הכסא לחשמל: החשמל לפי פשוטו ר"ל זוהר וזוהרו גדול מזוהר השמש שע"ח פעמים כמספר ח"ש מ"ל	שלשים מעלות עיליות שכליות הד' חיות ואלו הן עשר מעלות ראשונות הכבוד וההוד הגדול הקרובות לאל ית' וז' שמשים גבורי כח הרי יז' וכסא הכבוד וחשמל המקיף הרי יט' ושמונה כרובים שברקיע עליון הרי כז' וענן הכבוד המפסיק בין כסא הכבוד והחשמל הנקרא אספקלריא המאירה חשמל ופרוכת המסך המבדיל בין הכבוד ובין המלאכים החיצונים הרי כט'. ורקיע העליון כעין הקרח הנורא ראשי החיות הרי ל' מעלות מושלות ד' מחנות ד' חיות ולכן ויהי בשלושים שנה ונהר דינור שדרך בני אדם שיש להם אימה ורתת וזיע מאימת המלך מתגבר עליהם יסוד האש ויוצא מהם זיעה ומים ק"ו שכן לחיות הקודש שמתפחדו מאימת האל דבור היוצא מפי הגבורה מזיעת אשו הגדולה נעשים למטה תחת החיות ד' ראשי נהר דינור וחוזרים ומתאחדים עם נהר גדול אש סובב לד' חיות הקודש ולד' מחנות שכינה ולכסא הכבוד ויוצא הנהר לפני ה' בכח גדול ושמו רגיון ועליו אמר דניאל נהר דינור וכולי ובכל הט' גלגלים רצפת גלגל הלבנה נראים החיות והאופנים והכסא מזוהר הד' חיות הקבועות בגלגל העליון המקיף כאלו בכל רקיע ורקיע נראים ד' חיות ואלו ט' מראות הנקראות מראות חיות הקדש נקראות אספקלריא המאירה ומתוכם היו רואים הנביאים כלומר מתוך המראות הקבועות בגלגל הירח היה רואה במראה למעלה הימנה ומרוב האורה ח' מראות לא היו יכולים להביט כחפצם למעלה ד' חיות עליונו' הקרובות לכבוד לחשמל המקיף הכסא בענן המבדיל בין כבוד ה' עליון לחשמל לפיכך לא היו משיגים די מחסורם יחסר להם והבן באומרו הנביא כעין חשמל חשמל שאפילו הנביאים לא היו משיגים לראות עצם האור הנקרא מראה המאירה מה שהוא דוגמתו ובכלל הנביאים במראה אליהם יתודע אבל למרע"ה במראה בחידות והאספקלריא שלו הט' היתה מאירה וראה פני אדם ועין החשמל וענן הכבוד המבדיל בין הכסא לחשמל רמז ה' למשה הנה אנכי בא אליך בעב הענן אמר בענן שאותו הענן מע"ב החשמל זך והעיתים חשות כשהכבוד ישמע לנביא בשעת נבואתו ואם עת לדבר ולשורר וזהו עת לחשות ועת שאפילו החיות יש להם עת ראויות לחשות.
Magnificant_0357	Magnificant_0363	20	פרכת המסך המבדיל בין הכבוד ובין המלאכים החצונים ומתוכה כעין החשמל מתוך האש ר"ל מתוך המראות וקטבה האדם העליון שהוא כעין החשמל מתוך האש	שלשים מעלות עיליות שכליות הד' חיות ואלו הן עשר מעלות ראשונות הכבוד וההוד הגדול הקרובות לאל ית' וז' שמשים גבורי כח הרי יז' וכסא הכבוד וחשמל המקיף הרי יט' ושמונה כרובים שברקיע עליון הרי כז' וענן הכבוד המפסיק בין כסא הכבוד והחשמל הנקרא אספקלריא המאירה חשמל ופרוכת המסך המבדיל בין הכבוד ובין המלאכים החיצונים הרי כט'. ורקיע העליון כעין הקרח הנורא ראשי החיות הרי ל' מעלות מושלות ד' מחנות ד' חיות ולכן ויהי בשלושים שנה ונהר דינור שדרך בני אדם שיש להם אימה ורתת וזיע מאימת המלך מתגבר עליהם יסוד האש ויוצא מהם זיעה ומים ק"ו שכן לחיות הקודש שמתפחדו מאימת האל דבור היוצא מפי הגבורה מזיעת אשו הגדולה נעשים למטה תחת החיות ד' ראשי נהר דינור וחוזרים ומתאחדים עם נהר גדול אש סובב לד' חיות הקודש ולד' מחנות שכינה ולכסא הכבוד ויוצא הנהר לפני ה' בכח גדול ושמו רגיון ועליו אמר דניאל נהר דינור וכולי ובכל הט' גלגלים רצפת גלגל הלבנה נראים החיות והאופנים והכסא מזוהר הד' חיות הקבועות בגלגל העליון המקיף כאלו בכל רקיע ורקיע נראים ד' חיות ואלו ט' מראות הנקראות מראות חיות הקדש נקראות אספקלריא המאירה ומתוכם היו רואים הנביאים כלומר מתוך המראות הקבועות בגלגל הירח היה רואה במראה למעלה הימנה ומרוב האורה ח' מראות לא היו יכולים להביט כחפצם למעלה ד' חיות עליונו' הקרובות לכבוד לחשמל המקיף הכסא בענן המבדיל בין כבוד ה' עליון לחשמל לפיכך לא היו משיגים די מחסורם יחסר להם והבן באומרו הנביא כעין חשמל חשמל שאפילו הנביאים לא היו משיגים לראות עצם האור הנקרא מראה המאירה מה שהוא דוגמתו ובכלל הנביאים במראה אליהם יתודע אבל למרע"ה במראה בחידות והאספקלריא שלו הט' היתה מאירה וראה פני אדם ועין החשמל וענן הכבוד המבדיל בין הכסא לחשמל רמז ה' למשה הנה אנכי בא אליך בעב הענן אמר בענן שאותו הענן מע"ב החשמל זך והעיתים חשות כשהכבוד ישמע לנביא בשעת נבואתו ואם עת לדבר ולשורר וזהו עת לחשות ועת שאפילו החיות יש להם עת ראויות לחשות.
Magnificant_0359	Magnificant_0904	15	והקול ממעל לרקיע ר"ל השפע הבא לחיות האדם החלום בחלום דובר שסוד הקשת חומר ראשון שהקשת ענין אחד נחלק במראות	והסוד בשלשתם צד הדמוי וההמשל ונפלא מאד שהקשת ענין אחד חלוק במראותיו המלאכים לא יושג בהם מנין עלה ועלול בחומר ראשון אופן אחד אעפ"י שהוא בארבע יסודותיו בע"ש   ודרשו קשתי דבר המוקש לי
Magnificant_0360	Magnificant_0359	18	וסוד הקשת חומר ראשון כך אמר הרב חומר הקשת ואמתתו ידוע	והקול ממעל לרקיע ר"ל השפע הבא לחיות האדם החלום בחלום דובר שסוד הקשת חומר ראשון שהקשת ענין אחד נחלק במראות
Magnificant_0360	Magnificant_0923	18	וסוד הקשת חומר ראשון כך אמר הרב חומר הקשת ואמתתו ידוע	וסוד הקשת במלאכי' וסוד הקשת בחמר ראשון
Magnificant_0361	Magnificant_0445	50	ראשית הסוד כמראה אבן ספיר נברא מפה הכסא החומר המעולה	ראשית הסוד כמראה אבן ספיר נברא מפרי הכסא החומר המעולה ואמנם דמות האדם בדמות החיות בדמות ודמות כסא כסות אדם גם חשמל מלבוש ויתבאר מסוד לבוש הבדים ומסוד החומר הראשון הפשוט ולובש צורה הנראה בנבואה מהלבוש בחומר ונראה לנביא וחומר הנבואה ג"כ פושט[אס]
Magnificant_0368	Magnificant_0370	18	וההשגה השלישית שהיא כעין החשמל שהוא האדם החלוק מעל הכסא החלק ממתניו ולמעלה הזכיר שהוא כעין	וכמראה אש ובית סביבו וחשמל דבר מזהיר ומתנוצץ ביותר והחלק ממראה מתניו ולמטה הזכיר שהוא כמראה אש
Magnificant_0370	Magnificant_0366	23	וכמראה אש ובית סביבו וחשמל דבר מזהיר ומתנוצץ ביותר והחלק ממראה מתניו ולמטה הזכיר שהוא כמראה אש	כעין חשמל כמראה אש ובית לה סביב
